ccode;country;year;imports;exports;alt_imports;alt_exports;source1;source2;version
360;Romania;2005;40350.1;27644.5;-9;-9;1;1;3
360;Romania;2006;51330;32479;-9;-9;1;1;3
360;Romania;2007;70553.6;40593;-9;-9;2;2;3
360;Romania;2008;84315.5;49747.4;-9;-9;2;2;3
360;Romania;2009;54464;40714.2;-9;-9;2;2;3
365;Russia;1870;195.57;209.54;-9;-9;2;2;3
365;Russia;1871;222.07;222.07;-9;-9;2;2;3
365;Russia;1872;281.82;211.85;-9;-9;2;2;3
365;Russia;1873;321;268.73;-9;-9;2;2;3
365;Russia;1874;320.99;317.33;-9;-9;2;2;3
365;Russia;1875;375.91;264.68;-9;-9;2;2;3
365;Russia;1876;308.65;278.37;-9;-9;2;2;3
365;Russia;1877;233.06;373.07;-9;-9;2;2;3
365;Russia;1878;414.94;437.86;-9;-9;2;2;3
365;Russia;1879;412.39;453.59;-9;-9;2;2;3
365;Russia;1880;374.65;318.68;-9;-9;2;2;3
365;Russia;1881;328.32;316.73;-9;-9;2;2;3
365;Russia;1882;341.86;388.69;-9;-9;2;2;3
365;Russia;1883;333.58;395.06;-9;-9;2;2;3
365;Russia;1884;313.67;355.07;-9;-9;2;2;3
365;Russia;1885;241.54;316.69;-9;-9;2;2;3
365;Russia;1886;200.8;227.61;-9;-9;2;2;3
365;Russia;1887;177.53;273.84;-9;-9;2;2;3
365;Russia;1888;157.97;320.86;-9;-9;2;2;3
365;Russia;1889;213.55;371.24;-9;-9;2;2;3
365;Russia;1890;212.74;359.94;-9;-9;2;2;3
365;Russia;1891;203.67;387.1;-9;-9;2;2;3
365;Russia;1892;184.15;219.14;-9;-9;2;2;3
365;Russia;1893;190.82;285.75;-9;-9;2;2;3
365;Russia;1894;280.56;338.8;-9;-9;2;2;3
365;Russia;1895;276.37;353.64;-9;-9;2;2;3
365;Russia;1896;296.27;348.34;-9;-9;2;2;3
365;Russia;1897;282.07;367.7;-9;-9;2;2;3
365;Russia;1898;310.7;368.52;-9;-9;2;2;3
365;Russia;1899;330.16;313.18;-9;-9;2;2;3
365;Russia;1900;340.47;431.43;-9;-9;2;2;3
365;Russia;1901;295.84;380.16;-9;-9;2;2;3
365;Russia;1902;301.11;432.31;-9;-9;2;2;3
365;Russia;1903;342.33;502.45;-9;-9;2;2;3
365;Russia;1904;328.6;507.79;-9;-9;2;2;3
365;Russia;1905;286.02;520.51;-9;-9;2;2;3
365;Russia;1906;404.66;553.19;-9;-9;2;2;3
365;Russia;1907;423.5;526.5;-9;-9;2;2;3
365;Russia;1908;461.36;504.32;-9;-9;2;2;3
365;Russia;1909;457.96;721.83;-9;-9;2;2;3
365;Russia;1910;487.55;708.33;-9;-9;2;2;3
365;Russia;1911;592.73;811.56;-9;-9;2;2;3
365;Russia;1912;602.6;781.01;-9;-9;2;2;3
365;Russia;1913;700.1;774.55;-9;-9;2;2;3
365;Russia;1914;568.91;495.38;-9;-9;2;2;3
365;Russia;1915;571.28;460.1;-9;-9;2;2;3
365;Russia;1916;818.45;171.13;-9;-9;2;2;3
365;Russia;1917;-9;-9;-9;-9;2;2;3
365;Russia;1918;-9;-9;-9;-9;2;2;3
365;Russia;1919;0.32;5.53;-9;-9;2;2;3
365;Russia;1920;19.49;0.56;-9;-9;2;2;3
365;Russia;1921;86.44;8.21;-9;-9;2;2;3
365;Russia;1922;126.6;38.2;-9;-9;2;2;3
365;Russia;1923;70.39;100.09;-9;-9;2;2;3
365;Russia;1924;105.16;166.24;-9;-9;2;2;3
365;Russia;1925;372.82;283.85;-9;-9;2;2;3
365;Russia;1926;388.38;347.44;-9;-9;2;2;3
365;Russia;1927;365.61;395.29;-9;-9;2;2;3
365;Russia;1928;384.33;400.99;-9;-9;2;2;3
365;Russia;1929;451.55;473.64;-9;-9;2;2;3
365;Russia;1930;545.54;533.46;-9;-9;2;2;3
365;Russia;1931;567.17;416.36;-9;-9;2;2;3
365;Russia;1932;328.6;268.34;-9;-9;2;2;3
365;Russia;1933;159.24;226.32;-9;-9;2;2;3
365;Russia;1934;161.75;291.14;-9;-9;2;2;3
365;Russia;1935;210;326;-9;-9;2;2;3
365;Russia;1936;267.81;269.11;-9;-9;2;2;3
365;Russia;1937;264.41;340.77;-9;-9;2;2;3
365;Russia;1938;285.69;267.42;-9;-9;2;2;3
365;Russia;1939;33.63;20.86;-9;-9;2;2;3
365;Russia;1940;-9;-9;-9;-9;2;2;3
365;Russia;1941;-9;-9;-9;-9;2;2;3
365;Russia;1942;-9;-9;-9;-9;2;2;3
365;Russia;1943;-9;-9;-9;-9;2;2;3
365;Russia;1944;-9;-9;-9;-9;2;2;3
365;Russia;1945;49;56.94;-9;-9;2;2;3
365;Russia;1946;768.9;653.7;-9;-9;2;2;3
365;Russia;1947;744.79;7708.79;-9;-9;2;2;3
365;Russia;1948;1224;1308.09;-9;-9;2;2;3
365;Russia;1949;1489;1447.19;-9;-9;2;2;3
365;Russia;1950;1455.9;1794.59;-9;-9;2;2;3
365;Russia;1951;1990.8;2290.8;-9;-9;2;2;3
365;Russia;1952;2506.1;2789.89;-9;-9;2;2;3
365;Russia;1953;2769;2947.69;-9;-9;2;2;3
365;Russia;1954;3181.69;3223.1;-9;-9;2;2;3
365;Russia;1955;3343.7;3469.2;-9;-9;1;1;3
365;Russia;1956;3883.1;3611.5;-9;-9;1;1;3
365;Russia;1957;4277.7;4380;-9;-9;1;1;3
365;Russia;1958;4349.5;4299.2;-9;-9;2;2;3
365;Russia;1959;5073.2;5450.29;-9;-9;2;2;3
365;Russia;1960;169.5;146.7;-9;-9;1;1;3
365;Russia;1961;179.3;210.7;-9;-9;1;1;3
365;Russia;1962;196.6;262.4;-9;-9;1;1;3
365;Russia;1963;7058.7;7272.39;-9;-9;2;2;3
365;Russia;1964;7736.5;7683.29;-9;-9;2;2;3
365;Russia;1965;8058.29;8174.6;-9;-9;2;2;3
365;Russia;1966;7912.79;8841;-9;-9;2;2;3
365;Russia;1967;8536.66;9652.33;-9;-9;2;2;3
365;Russia;1968;9409.99;10634.33;-9;-9;2;2;3
365;Russia;1969;10326.77;16655.44;-9;-9;2;2;3
365;Russia;1970;11738.99;12800.11;-9;-9;2;2;3
365;Russia;1971;12476.11;13806.22;-9;-9;2;2;3
365;Russia;1972;16047;15361.12;-9;-9;2;2;3
365;Russia;1973;21112.29;21462.31;-9;-9;2;2;3
365;Russia;1974;24889.66;27605;-9;-9;2;2;3
365;Russia;1975;36968.84;33309.83;-9;-9;2;2;3
365;Russia;1976;38145.23;37176.15;-9;-9;2;2;3
365;Russia;1977;40817.55;45160.55;-9;-9;2;2;3
365;Russia;1978;50546.04;52219.31;-9;-9;2;2;3
365;Russia;1979;57744.3;64761.79;-9;-9;2;2;3
365;Russia;1980;68522.51;76449.28;-9;-9;2;2;3
365;Russia;1981;47253.7;38724;-9;-9;1;1;3
365;Russia;1982;44523.6;36727.2;-9;-9;1;1;3
365;Russia;1983;43235.9;36229.4;-9;-9;1;1;3
365;Russia;1984;45917.8;40475.9;-9;-9;1;1;3
365;Russia;1985;54111.1;44125.4;-9;-9;1;1;3
365;Russia;1986;52006.1;42982.6;-9;-9;1;1;3
365;Russia;1987;53881.2;46731.6;-9;-9;1;1;3
365;Russia;1988;62071.5;49022.7;-9;-9;1;1;3
365;Russia;1989;67379.3;50239.5;-9;-9;1;1;3
365;Russia;1990;58559.4;45923.8;-9;-9;1;1;3
365;Russia;1991;48384.6;44578.2;-9;-9;1;1;3
365;Russia;1992;34981.4;39931.4;-9;-9;1;1;3
365;Russia;1993;26751.9;44047.2;-9;-9;1;1;3
365;Russia;1994;38599.5;63077.9;-9;-9;1;1;3
365;Russia;1995;46399.4;77595.4;-9;-9;1;1;3
365;Russia;1996;44504.2;83979.3;-9;-9;1;1;3
365;Russia;1997;52400.4;85076.6;-9;-9;1;1;3
365;Russia;1998;42938.8;71389.4;-9;-9;1;1;3
365;Russia;1999;30285.7;72453.4;-9;-9;1;1;3
365;Russia;2000;33853;102999;-9;-9;1;1;3
365;Russia;2001;36888.7;82538.2;-9;-9;1;1;3
365;Russia;2002;45507.5;107224;-9;-9;1;1;3
365;Russia;2003;56677;131469;-9;-9;1;1;3
365;Russia;2004;69055;166370;-9;-9;1;1;3
365;Russia;2005;97405.2;239277;-9;-9;1;1;3
365;Russia;2006;132517;291301;-9;-9;1;1;3
365;Russia;2007;199444;352934;-9;-9;2;2;3
365;Russia;2008;266994;459795;-9;-9;2;2;3
365;Russia;2009;160770;285004;-9;-9;2;2;3
366;Estonia;1918;-9;-9;-9;-9;2;2;3
366;Estonia;1919;-9;-9;-9;-9;2;2;3
366;Estonia;1920;4.08;3.59;-9;-9;2;2;3
366;Estonia;1921;13.04;6.59;-9;-9;2;2;3
366;Estonia;1922;16.43;14.14;-9;-9;2;2;3
366;Estonia;1923;27.06;16.56;-9;-9;2;2;3
366;Estonia;1924;21.08;20.21;-9;-9;2;2;3
366;Estonia;1925;25.97;25.99;-9;-9;2;2;3
366;Estonia;1926;25.7;25.88;-9;-9;2;2;3
366;Estonia;1927;25.84;28.34;-9;-9;2;2;3
366;Estonia;1928;35.33;34.19;-9;-9;2;2;3
366;Estonia;1929;32.83;31.36;-9;-9;2;2;3
366;Estonia;1930;26.36;25.84;-9;-9;2;2;3
366;Estonia;1931;16.34;18.97;-9;-9;2;2;3
366;Estonia;1932;10.41;11.4;-9;-9;2;2;3
366;Estonia;1933;10.42;12.16;-9;-9;2;2;3
366;Estonia;1934;15.68;19.56;-9;-9;2;2;3
366;Estonia;1935;19;22;-9;-9;2;2;3
366;Estonia;1936;24.21;22.67;-9;-9;2;2;3
366;Estonia;1937;30.23;28.85;-9;-9;2;2;3
366;Estonia;1938;29.69;28.78;-9;-9;2;2;3
366;Estonia;1939;27.25;31.79;-9;-9;2;2;3
366;Estonia;1940;-9;-9;-9;-9;2;2;3
366;Estonia;1991;-9;-9;-9;-9;1;1;3
366;Estonia;1992;533.84;354.54;-9;-9;1;1;3
366;Estonia;1993;896.02;804.8;-9;-9;1;1;3
366;Estonia;1994;1663.75;1311.64;-9;-9;1;1;3
366;Estonia;1995;2546.25;1840.03;-9;-9;1;1;3
366;Estonia;1996;3209.36;2076.73;-9;-9;1;1;3
366;Estonia;1997;4436.9;2931.4;-9;-9;1;1;3
366;Estonia;1998;4787.35;3244.1;-9;-9;1;1;3
366;Estonia;1999;4109.85;3017.47;-9;-9;1;1;3
366;Estonia;2000;5333.54;3830.53;-9;-9;1;1;3
366;Estonia;2001;5230.75;4017.81;-9;-9;1;1;3
366;Estonia;2002;5865.44;4341.96;-9;-9;1;1;3
366;Estonia;2003;7966.59;5622.5;-9;-9;1;1;3
366;Estonia;2004;8362.65;5905.87;-9;-9;1;1;3
366;Estonia;2005;10179.2;7669.36;-9;-9;1;1;3
366;Estonia;2006;13290.9;9478.75;-9;-9;1;1;3
366;Estonia;2007;15688.9;11021.3;-9;-9;2;2;3
366;Estonia;2008;16061.8;12474.4;-9;-9;2;2;3
366;Estonia;2009;10145.6;9055.73;-9;-9;2;2;3
367;Latvia;1918;-9;-9;-9;-9;2;2;3
367;Latvia;1919;-9;-9;-9;-9;2;2;3
367;Latvia;1920;397.69;207.51;-9;-9;2;2;3
367;Latvia;1921;904.07;377.89;-9;-9;2;2;3
367;Latvia;1922;20.92;19.53;-9;-9;2;2;3
367;Latvia;1923;41.05;35.26;-9;-9;2;2;3
367;Latvia;1924;49.49;32.8;-9;-9;2;2;3
367;Latvia;1925;53.95;34.52;-9;-9;2;2;3
367;Latvia;1926;53.96;36.28;-9;-9;2;2;3
367;Latvia;1927;48.12;42.58;-9;-9;2;2;3
367;Latvia;1928;59.6;50.44;-9;-9;2;2;3
367;Latvia;1929;73.75;52.85;-9;-9;2;2;3
367;Latvia;1930;57.14;47.8;-9;-9;2;2;3
367;Latvia;1931;34.17;35.46;-9;-9;2;2;3
367;Latvia;1932;16.32;19.01;-9;-9;2;2;3
367;Latvia;1933;17.6;15.73;-9;-9;2;2;3
367;Latvia;1934;28.15;25.29;-9;-9;2;2;3
367;Latvia;1935;33;32;-9;-9;2;2;3
367;Latvia;1936;39.18;44.47;-9;-9;2;2;3
367;Latvia;1937;44.55;54.09;-9;-9;2;2;3
367;Latvia;1938;45.01;44.98;-9;-9;2;2;3
367;Latvia;1939;42.7;36.59;-9;-9;2;2;3
367;Latvia;1940;-9;-9;-9;-9;2;2;3
367;Latvia;1991;-9;-9;-9;-9;1;1;3
367;Latvia;1992;907.82;951.24;-9;-9;1;1;3
367;Latvia;1993;1056.03;1040.36;-9;-9;1;1;3
367;Latvia;1994;1365.77;989.72;-9;-9;1;1;3
367;Latvia;1995;1810.35;1283.68;-9;-9;1;1;3
367;Latvia;1996;2311.34;1424;-9;-9;1;1;3
367;Latvia;1997;2720.76;1670.1;-9;-9;1;1;3
367;Latvia;1998;3191.44;1811.27;-9;-9;1;1;3
367;Latvia;1999;2946.25;1723.18;-9;-9;1;1;3
367;Latvia;2000;3184.38;1865.48;-9;-9;1;1;3
367;Latvia;2001;3507.1;2039.92;-9;-9;1;1;3
367;Latvia;2002;4040.75;2312.74;-9;-9;1;1;3
367;Latvia;2003;5244.22;2892.85;-9;-9;1;1;3
367;Latvia;2004;7039.39;3978.9;-9;-9;1;1;3
367;Latvia;2005;8660.37;5144.07;-9;-9;1;1;3
367;Latvia;2006;11573.6;6147.63;-9;-9;1;1;3
367;Latvia;2007;15343.8;8294.72;-9;-9;2;2;3
367;Latvia;2008;16184.4;10076.3;-9;-9;2;2;3
367;Latvia;2009;9791.94;7688.49;-9;-9;2;2;3
368;Lithuania;1918;-9;-9;-9;-9;2;2;3
368;Lithuania;1919;5.03;6.75;-9;-9;2;2;3
368;Lithuania;1920;7.23;5.51;-9;-9;2;2;3
368;Lithuania;1921;9.53;5.76;-9;-9;2;2;3
368;Lithuania;1922;7.48;7.67;-9;-9;2;2;3
368;Lithuania;1923;15.66;14.68;-9;-9;2;2;3
368;Lithuania;1924;20.65;26.65;-9;-9;2;2;3
368;Lithuania;1925;24.89;23.88;-9;-9;2;2;3
368;Lithuania;1926;24.07;25.32;-9;-9;2;2;3
368;Lithuania;1927;26.56;24.59;-9;-9;2;2;3
368;Lithuania;1928;29.1;25.68;-9;-9;2;2;3
368;Lithuania;1929;30.61;32.96;-9;-9;2;2;3
368;Lithuania;1930;31.24;33.37;-9;-9;2;2;3
368;Lithuania;1931;27.79;27.29;-9;-9;2;2;3
368;Lithuania;1932;16.7;18.9;-9;-9;2;2;3
368;Lithuania;1933;14.21;16.02;-9;-9;2;2;3
368;Lithuania;1934;21.77;23.11;-9;-9;2;2;3
368;Lithuania;1935;22;26;-9;-9;2;2;3
368;Lithuania;1936;26.25;32.04;-9;-9;2;2;3
368;Lithuania;1937;35.77;35.03;-9;-9;2;2;3
368;Lithuania;1938;38;39;-9;-9;2;2;3
368;Lithuania;1939;23.46;25.79;-9;-9;2;2;3
368;Lithuania;1940;-9;-9;-9;-9;2;2;3
368;Lithuania;1991;805.78;805.01;-9;-9;2;2;3
368;Lithuania;1992;610.06;689.23;-9;-9;1;1;3
368;Lithuania;1993;1386.56;1158.69;-9;-9;1;1;3
368;Lithuania;1994;2353.35;2028.85;-9;-9;1;1;3
368;Lithuania;1995;3648.57;2705.68;-9;-9;1;1;3
368;Lithuania;1996;4404.44;3281.11;-9;-9;1;1;3
368;Lithuania;1997;5643.39;3862.51;-9;-9;1;1;3
368;Lithuania;1998;5793.78;3710.78;-9;-9;1;1;3
368;Lithuania;1999;4834.58;3003.84;-9;-9;1;1;3
368;Lithuania;2000;5456.62;3810;-9;-9;1;1;3
368;Lithuania;2001;6353.44;4583.83;-9;-9;1;1;3
368;Lithuania;2002;7709.4;5476.85;-9;-9;1;1;3
368;Lithuania;2003;9803.81;7162.42;-9;-9;1;1;3
368;Lithuania;2004;12379.1;9296.66;-9;-9;1;1;3
368;Lithuania;2005;15487.7;11762.2;-9;-9;1;1;3
368;Lithuania;2006;19336.9;14121.9;-9;-9;1;1;3
368;Lithuania;2007;24455.9;17170.6;-9;-9;2;2;3
368;Lithuania;2008;31267.1;23746.8;-9;-9;2;2;3
368;Lithuania;2009;18339.9;16494.3;-9;-9;2;2;3
369;Ukraine;1991;-9;-9;-9;-9;1;1;3
369;Ukraine;1992;1941.49;1511.36;-9;-9;1;1;3
369;Ukraine;1993;4164.78;4112.05;-9;-9;1;1;3
369;Ukraine;1994;11082.4;9531.07;-9;-9;1;1;3
369;Ukraine;1995;20077.4;15104.3;-9;-9;1;1;3
369;Ukraine;1996;17586.2;14399.6;-9;-9;1;1;3
369;Ukraine;1997;17113.8;14233.7;-9;-9;1;1;3
369;Ukraine;1998;14675.5;12637;-9;-9;1;1;3
369;Ukraine;1999;11844.3;11582.5;-9;-9;1;1;3
369;Ukraine;2000;13954.7;14578.6;-9;-9;1;1;3
369;Ukraine;2001;15777.1;16262.9;-9;-9;1;1;3
369;Ukraine;2002;16976.7;17943.5;-9;-9;1;1;3
369;Ukraine;2003;24091.1;24267;-9;-9;1;1;3
369;Ukraine;2004;28995.2;32628.9;-9;-9;1;1;3
369;Ukraine;2005;36153.3;33959.2;-9;-9;1;1;3
369;Ukraine;2006;58374.7;39720.4;-9;-9;1;1;3
369;Ukraine;2007;60073.3;49248.2;-9;-9;2;2;3
369;Ukraine;2008;85533.3;66884.3;-9;-9;2;2;3
369;Ukraine;2009;45438.3;39703.9;-9;-9;2;2;3
370;Belarus;1991;-9;-9;-9;-9;1;1;3
370;Belarus;1992;3402.51;3445.68;-9;-9;1;1;3
370;Belarus;1993;2474.04;1940.36;-9;-9;1;1;3
370;Belarus;1994;2978.31;2458.67;-9;-9;1;1;3
370;Belarus;1995;5504.79;4641.17;-9;-9;1;1;3
370;Belarus;1996;6939.29;5680.69;-9;-9;1;1;3
370;Belarus;1997;8639.42;7206.6;-9;-9;1;1;3
370;Belarus;1998;8530.29;7069.73;-9;-9;1;1;3
370;Belarus;1999;6673.74;5916.08;-9;-9;1;1;3
370;Belarus;2000;8646.25;7331.59;-9;-9;1;1;3
370;Belarus;2001;8292.89;7457.23;-9;-9;1;1;3
370;Belarus;2002;9092.34;8020.81;-9;-9;1;1;3
370;Belarus;2003;11558;9943.29;-9;-9;1;1;3
370;Belarus;2004;16345.5;13751.7;-9;-9;1;1;3
370;Belarus;2005;16708.1;15976.2;-9;-9;1;1;3
370;Belarus;2006;22323.2;19737.6;-9;-9;1;1;3
370;Belarus;2007;28693.1;24275;-9;-9;2;2;3
370;Belarus;2008;39381.3;32570.5;-9;-9;2;2;3
370;Belarus;2009;28563.6;21279.8;-9;-9;2;2;3
371;Armenia;1991;-9;-9;-9;-9;1;1;3
371;Armenia;1992;51.18;6.58;-9;-9;1;1;3
371;Armenia;1993;258.51;171.26;-9;-9;1;1;3
371;Armenia;1994;395.58;241.71;-9;-9;1;1;3
371;Armenia;1995;695.98;356.93;-9;-9;1;1;3
371;Armenia;1996;861.51;290.32;-9;-9;1;1;3
371;Armenia;1997;891.35;232.81;-9;-9;1;1;3
371;Armenia;1998;902.39;220.52;-9;-9;1;1;3
371;Armenia;1999;842.74;231.67;-9;-9;1;1;3
371;Armenia;2000;884.73;300.49;-9;-9;1;1;3
371;Armenia;2001;876.81;341.63;-9;-9;1;1;3
371;Armenia;2002;986.76;504.47;-9;-9;1;1;3
371;Armenia;2003;1279.49;685.6;-9;-9;1;1;3
371;Armenia;2004;1350.7;722.91;-9;-9;1;1;3
371;Armenia;2005;1801.74;973.92;-9;-9;1;1;3
371;Armenia;2006;2058.71;751.5;-9;-9;1;1;3
371;Armenia;2007;3267.79;1152.3;-9;-9;2;2;3
371;Armenia;2008;4426.13;1057.16;-9;-9;2;2;3
371;Armenia;2009;3304.15;697.79;-9;-9;2;2;3
372;Georgia;1991;-9;-9;-9;-9;1;1;3
372;Georgia;1992;58.04;77.28;-9;-9;1;1;3
372;Georgia;1993;238.45;226.76;-9;-9;1;1;3
372;Georgia;1994;337.81;155.75;-9;-9;1;1;3
372;Georgia;1995;391.6;150.88;-9;-9;1;1;3
372;Georgia;1996;686.76;198.78;-9;-9;1;1;3
372;Georgia;1997;930.67;230.11;-9;-9;1;1;3
372;Georgia;1998;1230.78;330.8;-9;-9;1;1;3
372;Georgia;1999;859.41;361.04;-9;-9;1;1;3
372;Georgia;2000;721.81;325.99;-9;-9;1;1;3
372;Georgia;2001;753.57;317.35;-9;-9;1;1;3
372;Georgia;2002;792.3;349.41;-9;-9;1;1;3
372;Georgia;2003;1141.2;465.27;-9;-9;1;1;3
372;Georgia;2004;1847.6;644.82;-9;-9;1;1;3
372;Georgia;2005;2490.72;850.99;-9;-9;1;1;3
372;Georgia;2006;3677.5;980.89;-9;-9;1;1;3
372;Georgia;2007;5219.48;1236.16;-9;-9;2;2;3
372;Georgia;2008;6304.43;1496.06;-9;-9;2;2;3
372;Georgia;2009;4330.54;1125.64;-9;-9;2;2;3
373;Azerbaijan;1991;-9;-9;-9;-9;1;1;3
373;Azerbaijan;1992;997.92;1571.25;-9;-9;1;1;3
373;Azerbaijan;1993;635.5;993.14;-9;-9;1;1;3
373;Azerbaijan;1994;777.86;637.45;-9;-9;1;1;3
373;Azerbaijan;1995;667.65;547.14;-9;-9;1;1;3
373;Azerbaijan;1996;960.64;631.25;-9;-9;1;1;3
373;Azerbaijan;1997;791.49;781.31;-9;-9;1;1;3
373;Azerbaijan;1998;1076.5;607.05;-9;-9;1;1;3
373;Azerbaijan;1999;1035.66;929.23;-9;-9;1;1;3
373;Azerbaijan;2000;1172.28;1746.88;-9;-9;1;1;3
373;Azerbaijan;2001;1433.53;2314.96;-9;-9;1;1;3
373;Azerbaijan;2002;1665.56;2167.5;-9;-9;1;1;3
373;Azerbaijan;2003;2626.09;2590.1;-9;-9;1;1;3
373;Azerbaijan;2004;3515.78;3615.39;-9;-9;1;1;3
373;Azerbaijan;2005;4209.56;4347.15;-9;-9;1;1;3
373;Azerbaijan;2006;5266.18;6372.06;-9;-9;1;1;3
373;Azerbaijan;2007;5713.55;6058.12;-9;-9;2;2;3
373;Azerbaijan;2008;7169.21;47756;-9;-9;2;2;3
373;Azerbaijan;2009;6125.57;14699.8;-9;-9;2;2;3
375;Finland;1919;49.2;17.26;-9;-9;2;2;3
375;Finland;1920;140.34;113.25;-9;-9;2;2;3
375;Finland;1921;88.2;83.38;-9;-9;2;2;3
375;Finland;1922;86.17;96.49;-9;-9;2;2;3
375;Finland;1923;115.92;110.68;-9;-9;2;2;3
375;Finland;1924;117.88;124.26;-9;-9;2;2;3
375;Finland;1925;139.47;140.9;-9;-9;2;2;3
375;Finland;1926;142.82;142.03;-9;-9;2;2;3
375;Finland;1927;160.92;159.37;-9;-9;2;2;3
375;Finland;1928;201.92;157.37;-9;-9;2;2;3
375;Finland;1929;176.43;162.02;-9;-9;2;2;3
375;Finland;1930;132.25;136.18;-9;-9;2;2;3
375;Finland;1931;82.8;106.51;-9;-9;2;2;3
375;Finland;1932;54.58;72.18;-9;-9;2;2;3
375;Finland;1933;73.44;99.05;-9;-9;2;2;3
375;Finland;1934;111.28;145.06;-9;-9;2;2;3
375;Finland;1935;117.04;136.66;-9;-9;2;2;3
375;Finland;1936;138.2;156.73;-9;-9;2;2;3
375;Finland;1937;202.93;204.48;-9;-9;2;2;3
375;Finland;1938;190.22;185.59;-9;-9;2;2;3
375;Finland;1939;164.5;165.69;-9;-9;2;2;3
375;Finland;1940;187.86;58.91;-9;-9;2;2;3
375;Finland;1941;209.09;88.58;-9;-9;2;2;3
375;Finland;1942;240.48;122.81;-9;-9;2;2;3
375;Finland;1943;263.91;178.61;-9;-9;2;2;3
375;Finland;1944;182.65;129.8;-9;-9;2;2;3
375;Finland;1945;139.25;107.17;-9;-9;2;2;3
375;Finland;1946;178.39;169.39;-9;-9;2;2;3
375;Finland;1947;345.39;317.6;-9;-9;2;2;3
375;Finland;1948;483.8;493.6;-9;-9;1;1;3
375;Finland;1949;410.2;471.1;-9;-9;1;1;3
375;Finland;1950;385.4;389.5;-9;-9;1;1;3
375;Finland;1951;664.5;861.8;-9;-9;1;1;3
375;Finland;1952;784.1;713.6;-9;-9;1;1;3
375;Finland;1953;524.3;568.7;-9;-9;1;1;3
375;Finland;1954;656.5;679.4;-9;-9;1;1;3
375;Finland;1955;764.1;787.1;-9;-9;1;1;3
375;Finland;1956;874.9;773.3;-9;-9;1;1;3
375;Finland;1957;896.6;836;-9;-9;1;1;3
375;Finland;1958;725;773.6;-9;-9;1;1;3
375;Finland;1959;829.7;834.1;-9;-9;1;1;3
375;Finland;1960;1053.9;988.1;-9;-9;1;1;3
375;Finland;1961;1145.6;1053;-9;-9;1;1;3
375;Finland;1962;1227.8;1102.9;-9;-9;1;1;3
375;Finland;1963;1202.1;1148.8;-9;-9;1;1;3
375;Finland;1964;1497.7;1289.4;-9;-9;1;1;3
375;Finland;1965;1641.9;1425.8;-9;-9;1;1;3
375;Finland;1966;1726.9;1505.5;-9;-9;1;1;3
375;Finland;1967;1695.6;1533.6;-9;-9;1;1;3
375;Finland;1968;1591.9;1634.8;-9;-9;1;1;3
375;Finland;1969;2024.02;1986.64;-9;-9;1;1;3
375;Finland;1970;2648.26;2306.37;-9;-9;1;1;3
375;Finland;1971;2788.73;2357.43;-9;-9;1;1;3
375;Finland;1972;3200.79;2946.85;-9;-9;1;1;3
375;Finland;1973;4327.42;3829.35;-9;-9;1;1;3
375;Finland;1974;6859.03;5526.58;-9;-9;1;1;3
375;Finland;1975;7609.16;5495.87;-9;-9;1;1;3
375;Finland;1976;7423.74;6366.97;-9;-9;1;1;3
375;Finland;1977;7605.51;7667.71;-9;-9;1;1;3
375;Finland;1978;7861.44;8568.41;-9;-9;1;1;3
375;Finland;1979;11405.1;11177.8;-9;-9;1;1;3
375;Finland;1980;15615.2;14160.9;-9;-9;1;1;3
375;Finland;1981;14173.6;14011.3;-9;-9;1;1;3
375;Finland;1982;13394.7;13073.9;-9;-9;1;1;3
375;Finland;1983;12815.4;12534;-9;-9;1;1;3
375;Finland;1984;12417.1;13479;-9;-9;1;1;3
375;Finland;1985;13241.8;13635;-9;-9;1;1;3
375;Finland;1986;15335.9;16356.1;-9;-9;1;1;3
375;Finland;1987;19823.7;20012.9;-9;-9;1;1;3
375;Finland;1988;21145.2;21754;-9;-9;1;1;3
375;Finland;1989;24432.2;23304.6;-9;-9;1;1;3
375;Finland;1990;26943.9;26570.2;-9;-9;1;1;3
375;Finland;1991;21816.2;23094.8;-9;-9;1;1;3
375;Finland;1992;21082.6;23788.3;-9;-9;1;1;3
375;Finland;1993;18057.9;23359.1;-9;-9;1;1;3
375;Finland;1994;23212.7;29651.4;-9;-9;1;1;3
375;Finland;1995;28113;39572.2;-9;-9;1;1;3
375;Finland;1996;29263.9;38434;-9;-9;1;1;3
375;Finland;1997;29783.4;39314.6;-9;-9;1;1;3
375;Finland;1998;31298.6;42104;-9;-9;1;1;3
375;Finland;1999;32414.1;42361.8;-9;-9;1;1;3
375;Finland;2000;34305.6;45867.1;-9;-9;1;1;3
375;Finland;2001;32653.4;43257.5;-9;-9;1;1;3
375;Finland;2002;33367.9;44836.4;-9;-9;1;1;3
375;Finland;2003;42509.4;53224.2;-9;-9;1;1;3
375;Finland;2004;51452.2;61588.9;-9;-9;1;1;3
375;Finland;2005;58944.1;65964.1;-9;-9;1;1;3
375;Finland;2006;68932.1;77088.9;-9;-9;1;1;3
375;Finland;2007;81763;90083.4;-9;-9;2;2;3
375;Finland;2008;92107.6;96836.8;-9;-9;2;2;3
375;Finland;2009;60887.9;62899.9;-9;-9;2;2;3
380;Sweden;1870;37.87;41.12;-9;-9;2;2;3
380;Sweden;1871;44.16;43.08;-9;-9;2;2;3
380;Sweden;1872;56.19;54.29;-9;-9;2;2;3
